store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,year,month,day,weekday,is_weekend,is_holiday,holiday_name,store_name,week,quarter,lag_1,lag_2,lag_4,lag_13,lag_26,lag_52,sales_roll_4,sales_roll_13,sales_roll_26,sales_roll_52,sales_diff_1,sales_diff_4,cumulative_sales,avg_sales_per_store,promo_last_week,promo_next_week,store_encoded
22,2010-12-11,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,12,11,5,1,0,No Holiday,Portland Industrial,49,4,967187.37,1022571.25,1367202.84,1033017.37,0.0,0.0,1104539.4825,1045816.5746153847,0.0,0.0,76511.27000000002,-323504.20000000007,21243491.57,1036432.1085964912,0.0,0.0,21
22,2011-01-04,951588.37,0,36.04,3.638,137.9558929,8.252,2011,1,4,1,0,0,No Holiday,Portland Industrial,1,1,1043698.64,967187.37,1061196.47,1009201.24,0.0,0.0,1023663.4325,1046638.2107692307,0.0,0.0,-92110.27000000002,-109608.09999999998,22195079.94,1036432.1085964912,0.0,0.0,21
22,2011-01-07,1077491.68,0,70.8,3.815,139.36375,8.023,2011,1,7,4,0,0,No Holiday,Portland Industrial,1,1,951588.37,1043698.64,1022571.25,1006888.16,0.0,0.0,996261.4075,1042206.4515384616,0.0,0.0,125903.30999999994,54920.429999999935,23272571.62,1036432.1085964912,0.0,0.0,21
22,2011-02-09,912762.76,0,69.16,3.784,140.196985,8.023,2011,2,9,2,0,0,No Holiday,Portland Industrial,6,1,1077491.68,951588.37,967187.37,1010326.14,0.0,0.0,1009991.5149999999,1047637.4915384615,0.0,0.0,-164728.91999999993,-54424.609999999986,24185334.38,1036432.1085964912,0.0,0.0,21
22,2011-02-12,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,2,12,5,1,0,No Holiday,Portland Industrial,6,1,912762.76,1077491.68,1043698.64,1052973.28,0.0,0.0,996385.3625,1040132.6161538461,0.0,0.0,254858.3799999999,123922.49999999988,25352955.52,1036432.1085964912,0.0,0.0,21
22,2011-03-06,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,3,6,6,1,0,No Holiday,Portland Industrial,9,1,1167621.14,912762.76,951588.37,1015051.62,0.0,0.0,1027365.9874999999,1048951.6823076925,0.0,0.0,-42451.21999999997,173581.54999999993,26478125.439999998,1036432.1085964912,0.0,0.0,21
22,2011-04-02,946060.98,0,26.39,3.24,137.0542431,8.458,2011,4,2,5,1,0,No Holiday,Portland Industrial,13,2,1125169.92,1167621.14,1077491.68,1033171.07,0.0,0.0,1070761.375,1057422.3207692306,0.0,0.0,-179108.93999999994,-131430.69999999995,27424186.419999998,1036432.1085964912,0.0,0.0,21
22,2011-04-03,997353.15,0,33.52,3.437,137.5017028,8.458,2011,4,3,6,1,0,No Holiday,Portland Industrial,13,2,946060.98,1125169.92,912762.76,1092654.26,905987.17,0.0,1037903.7,1050721.5446153844,1054776.400769231,0.0,51292.17000000004,84590.39000000001,28421539.57,1036432.1085964912,0.0,0.0,21
22,2011-04-11,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,4,11,0,0,0,No Holiday,Portland Industrial,15,2,997353.15,946060.98,1167621.14,924174.4,1177340.99,0.0,1059051.2975,1043390.69,1058290.476923077,0.0,109222.44000000006,-61045.549999999814,29528115.16,1036432.1085964912,0.0,0.0,21
22,2011-05-08,983232.96,0,75.33,3.903,139.9896486,8.023,2011,5,8,6,1,0,No Holiday,Portland Industrial,18,2,1106575.59,997353.15,1125169.92,1367202.84,1120259.71,0.0,1043789.91,1057421.5507692308,1055568.7307692308,0.0,-123342.63000000012,-141936.95999999996,30511348.12,1036432.1085964912,0.0,0.0,21
22,2011-06-05,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,6,5,6,1,0,No Holiday,Portland Industrial,22,2,983232.96,1106575.59,946060.98,1061196.47,1074535.88,0.0,1008305.67,1027885.4061538463,1050298.4711538462,0.0,48843.10000000009,86015.08000000007,31543424.18,1036432.1085964912,0.0,0.0,21
22,2011-07-01,873954.7,0,32.56,3.193,136.7332569,8.458,2011,7,1,4,0,0,No Holiday,Portland Industrial,26,3,1032076.06,983232.96,997353.15,1022571.25,1230514.58,0.0,1029809.4400000001,1025645.3746153847,1048665.4011538462,0.0,-158121.3600000001,-123398.45000000007,32417378.88,1036432.1085964912,0.0,0.0,21
22,2011-07-10,993436.67,0,56.44,3.633,140.43475,7.706,2011,7,10,6,1,0,No Holiday,Portland Industrial,27,3,873954.7,1032076.06,1106575.59,967187.37,1095539.13,0.0,998959.8275000001,1014213.3323076924,1034951.5596153846,0.0,119481.97000000009,-113138.92000000004,33410815.55,1036432.1085964912,0.0,0.0,21
22,2011-08-04,969046.69,0,44.42,3.72,138.0638929,8.252,2011,8,4,3,0,0,No Holiday,Portland Industrial,31,3,993436.67,873954.7,983232.96,1043698.64,1033017.37,0.0,970675.0975,1016232.5092307691,1031024.541923077,0.0,-24389.980000000098,-14186.270000000019,34379862.24,1036432.1085964912,0.0,0.0,21
22,2011-08-07,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,8,7,6,1,0,No Holiday,Portland Industrial,31,3,969046.69,993436.67,1032076.06,951588.37,1009201.24,0.0,967128.53,1010490.0515384616,1028564.1311538462,0.0,48003.96000000008,-15025.410000000033,35396912.89,1036432.1085964912,0.0,0.0,21
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,9,4,0,0,No Holiday,Portland Industrial,36,3,1017050.65,969046.69,873954.7,1077491.68,1006888.16,0.0,963372.1775,1015525.6115384615,1028866.0315384616,0.0,-12616.109999999986,130479.84000000008,36401347.43,1036432.1085964912,0.0,0.0,21
22,2011-09-12,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,9,12,0,0,0,No Holiday,Portland Industrial,37,3,1004434.54,1017050.65,993436.67,912762.76,1010326.14,0.0,995992.1375,1009905.8315384614,1028771.6615384615,0.0,304532.8999999999,315530.7699999999,37710314.87,1036432.1085964912,0.0,0.0,21
22,2011-10-06,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,10,6,3,0,0,No Holiday,Portland Industrial,40,4,1308967.44,1004434.54,969046.69,1167621.14,1052973.28,0.0,1074874.83,1040383.1146153846,1040257.8653846154,0.0,-248098.94999999995,91821.80000000005,38771183.36,1036432.1085964912,0.0,0.0,21
22,2011-11-02,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,11,2,2,0,0,No Holiday,Portland Industrial,44,4,1060868.49,1308967.44,1017050.65,1125169.92,1015051.62,0.0,1097830.28,1032171.3723076924,1040561.5273076922,0.0,-51662.16000000003,-7844.320000000065,39780389.69,1036432.1085964912,0.0,0.0,21
22,2011-11-03,944587.23,0,41.42,3.6,137.6269617,8.458,2011,11,3,3,0,0,No Holiday,Portland Industrial,44,4,1009206.33,1060868.49,1004434.54,946060.98,1033171.07,0.0,1095869.2,1023251.0961538462,1040336.7084615385,0.0,-64619.09999999998,-59847.310000000056,40724976.92,1036432.1085964912,0.0,1.0,21
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,11,4,0,1,Veterans Day,Portland Industrial,45,4,944587.23,1009206.33,1308967.44,997353.15,1092654.26,0.0,1080907.3725,1023137.7307692308,1036929.6376923078,0.0,107153.06000000006,-257227.1499999999,41776717.21,1036432.1085964912,0.0,0.0,21
22,2011-12-08,991779.2,0,74.69,3.88,140.0859873,8.023,2011,12,8,3,0,0,No Holiday,Portland Industrial,49,4,1051740.29,944587.23,1060868.49,1106575.59,924174.4,0.0,1016600.585,1027321.356923077,1035356.0234615385,0.0,-59961.090000000084,-69089.29000000004,42768496.41,1036432.1085964912,1.0,0.0,21
22,2012-01-06,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,1,6,4,0,0,No Holiday,Portland Industrial,1,1,991779.2,1051740.29,1009206.33,983232.96,1367202.84,0.0,999328.2625,1018490.8653846154,1037956.208076923,0.0,111078.17000000016,93651.04000000015,43871353.78,1036432.1085964912,0.0,0.0,21
22,2012-02-03,974866.65,0,37.47,3.827,141.3875357,7.503,2012,2,3,4,0,0,No Holiday,Portland Industrial,5,1,1102857.37,991779.2,944587.23,1032076.06,1061196.47,0.0,1022741.0225,1027692.7430769231,1027789.0746153847,0.0,-127990.72000000009,30279.420000000042,44846220.43,1036432.1085964912,0.0,0.0,21
22,2012-03-02,958487.75,0,40.58,3.633,141.0161924,7.503,2012,3,2,4,0,0,No Holiday,Portland Industrial,9,1,974866.65,1102857.37,1051740.29,873954.7,1022571.25,0.0,1030310.8775000001,1023292.0192307692,1024468.6969230769,0.0,-16378.900000000023,-93252.54000000004,45804708.18,1036432.1085964912,0.0,0.0,21
22,2012-03-08,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,3,8,3,0,0,No Holiday,Portland Industrial,10,1,958487.75,974866.65,991779.2,993436.67,967187.37,0.0,1006997.7425,1029794.5615384615,1022003.9469230769,0.0,48770.07999999996,15478.630000000005,46811966.01,1036432.1085964912,0.0,0.0,21
22,2012-04-05,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,4,5,3,0,0,No Holiday,Portland Industrial,14,2,1007257.83,958487.75,1102857.37,969046.69,1043698.64,0.0,1010867.4000000001,1030857.7276923077,1023545.1184615386,0.0,-2174.519999999902,-97774.06000000006,47817049.32,1036432.1085964912,0.0,0.0,21
22,2012-05-10,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,5,10,3,0,0,No Holiday,Portland Industrial,19,2,1005083.31,1007257.83,974866.65,1017050.65,951588.37,0.0,986423.885,1033629.7753846154,1022059.9134615385,0.0,4804.04999999993,35020.70999999996,48826936.68,1036432.1085964912,0.0,0.0,21
22,2012-06-01,895358.2,0,34.61,3.439,140.6461359,7.503,2012,6,1,4,0,0,No Holiday,Portland Industrial,22,2,1009887.36,1005083.31,958487.75,1004434.54,1077491.68,0.0,995179.0625,1033078.753076923,1024302.1823076922,0.0,-114529.16000000003,-63129.55000000005,49722294.88,1036432.1085964912,0.0,0.0,21
22,2012-06-04,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,6,4,0,0,0,No Holiday,Portland Industrial,23,2,895358.2,1009887.36,1007257.83,1308967.44,912762.76,0.0,979396.6749999999,1024688.2653846155,1017297.0484615384,0.0,302131.45999999996,190231.82999999996,50919784.54,1036432.1085964912,0.0,0.0,21
22,2012-06-07,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,6,7,3,0,0,No Holiday,Portland Industrial,23,2,1197489.66,895358.2,1005083.31,1060868.49,1167621.14,0.0,1026954.6325000001,1016113.0515384616,1028248.083076923,0.0,-99703.52000000002,92702.82999999984,52017570.68,1036432.1085964912,0.0,0.0,21
22,2012-07-09,996628.8,1,73.3,3.921,142.500303,7.753,2012,7,9,0,0,0,No Holiday,Portland Industrial,28,3,1097786.14,1197489.66,1009887.36,1009206.33,1125169.92,0.0,1050130.3399999999,1018952.8707692306,1025562.1215384615,0.0,-101157.33999999985,-13258.55999999994,53014199.48,1036432.1085964912,0.0,0.0,21
22,2012-08-06,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,8,6,0,0,0,No Holiday,Portland Industrial,32,3,996628.8,1097786.14,895358.2,944587.23,946060.98,0.0,1046815.7,1017985.3684615383,1020618.2323076923,0.0,64505.570000000065,165776.17000000016,54075333.85,1036432.1085964912,0.0,1.0,21
22,2012-09-03,991127.01,0,41.72,3.876,141.4742857,7.503,2012,9,3,0,0,1,Labor Day,Portland Industrial,36,3,1061134.37,996628.8,1197489.66,1051740.29,997353.15,905987.17,1088259.7425000002,1026950.5330769231,1025044.1319230769,1039910.2663461539,-70007.3600000001,-206362.6499999999,55066460.86,1036432.1085964912,0.0,0.0,21
22,2012-10-02,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,10,2,1,0,0,No Holiday,Portland Industrial,40,4,991127.01,1061134.37,1097786.14,991779.2,1106575.59,1177340.99,1036669.0800000001,1022287.973076923,1024804.6649999999,1041547.5709615385,43321.05999999994,-63338.06999999995,56100908.93,1036432.1085964912,1.0,1.0,21
22,2012-10-08,973812.79,0,76.74,3.772,142.1705634,7.753,2012,10,8,0,0,1,Columbus Day,Portland Industrial,41,4,1034448.07,991127.01,996628.8,1102857.37,983232.96,1120259.71,1020834.5625000001,1025570.1938461538,1022030.5296153846,1038799.6301923076,-60635.27999999991,-22816.01000000001,57074721.72,1036432.1085964912,0.0,0.0,21
22,2012-11-05,997868.63,0,56.72,3.947,142.0759262,7.671,2012,11,5,0,0,0,No Holiday,Portland Industrial,45,4,973812.79,1034448.07,1061134.37,974866.65,1032076.06,1074535.88,1015130.56,1015643.6876923076,1021668.2153846154,1035983.3432692307,24055.839999999967,-63265.74000000011,58072590.35,1036432.1085964912,1.0,0.0,21
22,2012-12-10,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,12,10,0,0,0,No Holiday,Portland Industrial,50,4,997868.63,973812.79,991127.01,958487.75,873954.7,1230514.58,999314.125,1017413.070769231,1020352.545,1034508.973076923,6171.209999999963,12912.829999999958,59076630.19,1036432.1085964912,0.0,0.0,21
23,2010-01-10,1129909.44,0,62.07,2.717,132.7568,5.287,2010,1,10,6,1,0,No Holiday,Memphis Industrial,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129909.44,1392810.1719298244,0.0,0.0,22
23,2010-02-04,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,2,4,3,0,0,No Holiday,Memphis Industrial,5,1,1129909.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426718.18000000017,0.0,2686537.06,1392810.1719298244,0.0,0.0,22
23,2010-02-07,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,2,7,6,1,0,No Holiday,Memphis Industrial,5,1,1556627.62,1129909.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7514.440000000177,0.0,4235650.24,1392810.1719298244,0.0,0.0,22
23,2010-03-09,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,3,9,1,0,0,No Holiday,Memphis Industrial,10,1,1549113.18,1556627.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143993.94999999995,0.0,5640769.47,1392810.1719298244,0.0,0.0,22
23,2010-03-12,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,3,12,4,0,0,No Holiday,Memphis Industrial,10,1,1405119.23,1549113.18,1129909.44,0.0,0.0,0.0,1410192.3675,0.0,0.0,0.0,211906.17999999993,487115.97,7257794.88,1392810.1719298244,0.0,0.0,22
23,2010-04-06,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,4,6,1,0,0,No Holiday,Memphis Industrial,14,2,1617025.41,1405119.23,1556627.62,0.0,0.0,0.0,1531971.3599999999,0.0,0.0,0.0,-102589.8999999999,-42192.1100000001,8772230.39,1392810.1719298244,0.0,0.0,22
23,2010-05-02,1364721.58,0,15.25,2.788,131.5279032,5.892,2010,5,2,6,1,0,No Holiday,Memphis Industrial,17,2,1514435.51,1617025.41,1549113.18,0.0,0.0,0.0,1521423.3325,0.0,0.0,0.0,-149713.92999999993,-184391.59999999986,10136951.97,1392810.1719298244,0.0,0.0,22
23,2010-05-03,1311175.93,0,33.15,2.766,131.735,5.892,2010,5,3,0,0,0,No Holiday,Memphis Industrial,18,2,1364721.58,1514435.51,1405119.23,0.0,0.0,0.0,1475325.4324999999,0.0,0.0,0.0,-53545.65000000014,-93943.30000000005,11448127.9,1392810.1719298244,0.0,0.0,22
23,2010-05-11,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,5,11,1,0,0,No Holiday,Memphis Industrial,19,2,1311175.93,1364721.58,1617025.41,0.0,0.0,0.0,1451839.6075,0.0,0.0,0.0,-108055.96999999997,-413905.44999999995,12651247.86,1392810.1719298244,0.0,0.0,22
23,2010-06-08,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,6,8,1,0,0,No Holiday,Memphis Industrial,23,2,1203119.96,1311175.93,1514435.51,0.0,0.0,0.0,1348363.245,0.0,0.0,0.0,213893.1100000001,-97422.43999999994,14068260.93,1392810.1719298244,0.0,1.0,22
23,2010-07-05,1365552.28,0,61.04,2.981,132.1062,5.435,2010,7,5,0,0,1,Independence Day (observed),Memphis Industrial,27,3,1417013.07,1203119.96,1364721.58,0.0,0.0,0.0,1324007.635,0.0,0.0,0.0,-51460.79000000004,830.6999999999534,15433813.21,1392810.1719298244,0.0,0.0,22
23,2010-08-10,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,8,10,1,0,0,No Holiday,Memphis Industrial,32,3,1365552.28,1417013.07,1311175.93,0.0,0.0,0.0,1324215.31,0.0,0.0,0.0,-185700.6000000001,-131324.25,16613664.89,1392810.1719298244,1.0,0.0,22
23,2010-09-04,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,9,4,5,1,0,No Holiday,Memphis Industrial,35,3,1179851.68,1365552.28,1203119.96,0.0,0.0,0.0,1291384.2475,0.0,0.0,0.0,84583.02000000002,61314.73999999999,17878099.59,1392810.1719298244,0.0,0.0,22
23,2010-09-07,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,9,7,1,0,0,No Holiday,Memphis Industrial,36,3,1264434.7,1179851.68,1417013.07,1129909.44,0.0,0.0,1306712.9325,1375238.43,0.0,0.0,153101.08000000007,522.7099999999627,19295635.37,1392810.1719298244,0.0,0.0,22
23,2010-10-09,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,10,9,5,1,0,No Holiday,Memphis Industrial,40,4,1417535.78,1264434.7,1365552.28,1556627.62,0.0,0.0,1306843.6099999999,1397363.533076923,0.0,0.0,-144692.92999999993,-92709.42999999993,20568478.22,1392810.1719298244,0.0,0.0,22
23,2010-10-12,1872365.99,0,20.12,3.132,132.6764,5.287,2010,10,12,1,0,0,No Holiday,Memphis Industrial,41,4,1272842.85,1417535.78,1179851.68,1549113.18,0.0,0.0,1283666.2525,1375533.9353846153,0.0,0.0,599523.1399999999,692514.31,22440844.21,1392810.1719298244,0.0,0.0,22
23,2010-11-06,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,11,6,5,1,0,No Holiday,Memphis Industrial,44,4,1872365.99,1272842.85,1264434.7,1405119.23,0.0,0.0,1456794.83,1400399.536153846,0.0,0.0,-432933.92999999993,174997.3600000001,23880276.27,1392810.1719298244,0.0,0.0,22
23,2010-12-02,1380892.08,1,18.75,2.771,131.5866129,5.892,2010,12,2,3,0,0,No Holiday,Memphis Industrial,48,4,1439432.06,1872365.99,1417535.78,1617025.41,0.0,0.0,1500544.17,1403038.9846153846,0.0,0.0,-58539.97999999998,-36643.69999999995,25261168.35,1392810.1719298244,0.0,0.0,22
23,2010-12-03,1408082.96,0,36.07,2.805,131.784,5.892,2010,12,3,4,0,0,No Holiday,Memphis Industrial,48,4,1380892.08,1439432.06,1272842.85,1514435.51,0.0,0.0,1491383.245,1384874.8823076922,0.0,0.0,27190.87999999989,135240.10999999987,26669251.31,1392810.1719298244,0.0,0.0,22
23,2010-12-11,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,12,11,5,1,0,No Holiday,Memphis Industrial,49,4,1408082.96,1380892.08,1872365.99,1364721.58,0.0,0.0,1525193.2725,1376693.916923077,0.0,0.0,-20129.209999999963,-484412.24,28057205.06,1392810.1719298244,0.0,0.0,22
23,2011-01-04,1182694.95,0,29.44,3.638,134.0682581,4.781,2011,1,4,1,0,0,No Holiday,Memphis Industrial,1,1,1387953.75,1408082.96,1439432.06,1311175.93,0.0,0.0,1404090.2125,1378481.006923077,0.0,0.0,-205258.80000000005,-256737.1100000001,29239900.01,1392810.1719298244,0.0,0.0,22
23,2011-01-07,1492507.44,0,65.65,3.815,135.4468,4.584,2011,1,7,4,0,0,No Holiday,Memphis Industrial,1,1,1182694.95,1387953.75,1380892.08,1203119.96,0.0,0.0,1339905.935,1368597.8546153845,0.0,0.0,309812.49,111615.35999999987,30732407.45,1392810.1719298244,0.0,0.0,22
23,2011-02-09,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,2,9,2,0,0,No Holiday,Memphis Industrial,6,1,1492507.44,1182694.95,1408082.96,1417013.07,0.0,0.0,1367809.775,1390858.43,0.0,0.0,-28211.75,56212.72999999998,32196703.14,1392810.1719298244,0.0,0.0,22
23,2011-02-12,1552886.59,0,43.6,3.501,136.4909333,4.42,2011,2,12,5,1,0,No Holiday,Memphis Industrial,6,1,1464295.69,1492507.44,1387953.75,1365552.28,0.0,0.0,1381862.9575,1394495.5546153847,0.0,0.0,88590.90000000014,164932.84000000008,33749589.73,1392810.1719298244,0.0,0.0,22
23,2011-03-06,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,3,6,6,1,0,No Holiday,Memphis Industrial,9,1,1552886.59,1464295.69,1182694.95,1179851.68,0.0,0.0,1423096.1675,1408905.886153846,0.0,0.0,9275.379999999888,379467.02,35311751.7,1392810.1719298244,0.0,0.0,22
23,2011-04-02,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,4,2,5,1,0,No Holiday,Memphis Industrial,13,2,1562161.97,1552886.59,1492507.44,1264434.7,0.0,0.0,1517962.9224999999,1438314.3699999999,0.0,0.0,-402723.43999999994,-333068.9099999999,36471190.23,1392810.1719298244,0.0,0.0,22
23,2011-04-03,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,4,3,6,1,0,No Holiday,Memphis Industrial,13,2,1159438.53,1562161.97,1464295.69,1417535.78,1129909.44,0.0,1434695.695,1430237.7415384615,1402738.0857692307,0.0,141746.75,-163110.40999999992,37772375.51,1392810.1719298244,0.0,0.0,22
23,2011-04-11,1428436.33,0,39.18,3.586,136.475129,4.42,2011,4,11,0,0,0,No Holiday,Memphis Industrial,15,2,1301185.28,1159438.53,1552886.59,1272842.85,1556627.62,0.0,1393918.0925,1421287.703076923,1409325.618076923,0.0,127251.05000000005,-124450.26000000001,39200811.84,1392810.1719298244,0.0,0.0,22
23,2011-05-08,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,5,8,6,1,0,No Holiday,Memphis Industrial,18,2,1428436.33,1301185.28,1562161.97,1872365.99,1549113.18,0.0,1362805.5275,1433256.432307692,1404395.1838461536,0.0,-12091.65000000014,-145817.29000000004,40617156.52,1392810.1719298244,0.0,0.0,22
23,2011-06-05,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,6,5,6,1,0,No Holiday,Memphis Industrial,22,2,1416344.68,1428436.33,1159438.53,1439432.06,1405119.23,0.0,1326351.205,1398177.8699999999,1399288.7030769228,0.0,-56423.55000000005,200482.59999999986,41977077.65,1392810.1719298244,0.0,0.0,22
23,2011-07-01,1122034.48,0,27.81,3.193,132.8823226,5.114,2011,7,1,4,0,0,No Holiday,Memphis Industrial,26,3,1359921.13,1416344.68,1301185.28,1380892.08,1617025.41,0.0,1376471.855,1392061.6446153845,1397550.3146153847,0.0,-237886.6499999999,-179150.80000000005,43099112.13,1392810.1719298244,0.0,0.0,22
23,2011-07-10,1463501.99,0,49.0,3.633,136.472,4.42,2011,7,10,6,1,0,No Holiday,Memphis Industrial,27,3,1122034.48,1359921.13,1428436.33,1408082.96,1514435.51,0.0,1331684.1549999998,1372149.5215384616,1378512.201923077,0.0,341467.51,35065.659999999916,44562614.12,1392810.1719298244,0.0,0.0,22
23,2011-08-04,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,8,4,3,0,0,No Holiday,Memphis Industrial,31,3,1463501.99,1122034.48,1416344.68,1387953.75,1364721.58,0.0,1340450.5699999998,1376412.5238461536,1376553.2203846152,0.0,-214600.01,-167442.69999999995,45811516.1,1392810.1719298244,0.0,0.0,22
23,2011-08-07,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,8,7,6,1,0,No Holiday,Memphis Industrial,31,3,1248901.98,1463501.99,1359921.13,1182694.95,1311175.93,0.0,1298589.895,1365716.2338461538,1372098.6203846154,0.0,130586.07000000007,19566.92000000016,47191004.15,1392810.1719298244,0.0,0.0,22
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,9,9,4,0,0,No Holiday,Memphis Industrial,36,3,1379488.05,1248901.98,1122034.48,1492507.44,1203119.96,0.0,1303481.625,1380854.1646153848,1374726.0096153845,0.0,43801.84999999986,301255.4199999999,48614294.05,1392810.1719298244,0.0,0.0,22
23,2011-09-12,1841173.6,0,36.4,3.47,136.5030667,4.42,2011,9,12,0,0,0,No Holiday,Memphis Industrial,37,3,1423289.9,1379488.05,1463501.99,1464295.69,1417013.07,0.0,1378795.48,1375529.7384615387,1383194.0842307692,0.0,417883.7000000002,377671.6100000001,50455467.65,1392810.1719298244,0.0,0.0,22
23,2011-10-06,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,10,6,3,0,0,No Holiday,Memphis Industrial,40,4,1841173.6,1423289.9,1248901.98,1552886.59,1365552.28,0.0,1473213.3824999998,1404520.346923077,1399507.9507692307,0.0,-394145.54000000004,198126.08000000007,51902495.71,1392810.1719298244,0.0,0.0,22
23,2011-11-02,1249786.4,1,21.52,3.255,133.260871,5.114,2011,11,2,2,0,0,No Holiday,Memphis Industrial,44,4,1447028.06,1841173.6,1379488.05,1562161.97,1179851.68,0.0,1522744.9025,1396377.3830769232,1402641.6346153845,0.0,-197241.66000000015,-129701.65000000014,53152282.11,1392810.1719298244,0.0,0.0,22
23,2011-11-03,1042043.55,0,29.36,3.6,133.7361429,5.114,2011,11,3,3,0,0,No Holiday,Memphis Industrial,44,4,1249786.4,1447028.06,1423289.9,1159438.53,1264434.7,0.0,1490319.4900000002,1372348.493076923,1405331.4315384615,0.0,-207742.84999999986,-381246.34999999986,54194325.66,1392810.1719298244,0.0,1.0,22
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,11,11,4,0,1,Veterans Day,Memphis Industrial,45,4,1042043.55,1249786.4,1841173.6,1301185.28,1417535.78,0.0,1395007.9025,1363318.1099999999,1396777.9257692308,0.0,394897.23,-404232.82000000007,55631266.44,1392810.1719298244,0.0,0.0,22
23,2011-12-08,1380952.05,0,69.86,3.88,136.144129,4.584,2011,12,8,3,0,0,No Holiday,Memphis Industrial,49,4,1436940.78,1042043.55,1447028.06,1428436.33,1272842.85,0.0,1293949.6975,1373760.8407692309,1397524.2719230768,0.0,-55988.72999999998,-66076.01000000001,57012218.49,1392810.1719298244,1.0,0.0,22
23,2012-01-06,1476144.34,0,66.22,3.798,138.1138065,4.125,2012,1,6,4,0,0,No Holiday,Memphis Industrial,1,1,1380952.05,1436940.78,1249786.4,1416344.68,1872365.99,0.0,1277430.695,1370108.2038461538,1401682.3180769233,0.0,95192.29000000004,226357.94000000018,58488362.83,1392810.1719298244,0.0,0.0,22
23,2012-02-03,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,2,3,4,0,0,No Holiday,Memphis Industrial,5,1,1476144.34,1380952.05,1042043.55,1359921.13,1439432.06,0.0,1334020.1800000002,1374708.1776923076,1386443.0238461536,0.0,-153292.14000000013,280808.6499999999,59811215.03,1392810.1719298244,0.0,0.0,22
23,2012-03-02,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,3,2,4,0,0,No Holiday,Memphis Industrial,9,1,1322852.2,1476144.34,1436940.78,1122034.48,1380892.08,0.0,1404222.3425,1371856.7215384615,1381959.1830769232,0.0,-60979.53000000003,-175068.1100000001,61073087.7,1392810.1719298244,0.0,0.0,22
23,2012-03-08,1416926.31,0,71.51,3.698,138.1735806,4.156,2012,3,8,3,0,0,No Holiday,Memphis Industrial,10,1,1261872.67,1322852.2,1380952.05,1463501.99,1408082.96,0.0,1360455.315,1382613.5053846154,1377381.5134615381,0.0,155053.64000000013,35974.26000000001,62490014.01,1392810.1719298244,0.0,0.0,22
